epoch,accuracy,loss,val_accuracy,val_loss
0,0.562429666519165,1.0653576850891113,0.833707869052887,0.4590492248535156
1,0.8335208296775818,0.5017251968383789,0.9359550476074219,0.1843418926000595
2,0.8790776133537292,0.36491328477859497,0.9539325833320618,0.14151537418365479
3,0.9164791703224182,0.25680604577064514,0.949438214302063,0.1340736597776413
4,0.9271653294563293,0.22260746359825134,0.9449438452720642,0.13869376480579376
5,0.9353205561637878,0.21274548768997192,0.966292142868042,0.10559393465518951
6,0.9350393414497375,0.1994221806526184,0.9741572737693787,0.08765725046396255
7,0.9384139776229858,0.18836024403572083,0.9797753095626831,0.06311087310314178
8,0.9386951923370361,0.17828212678432465,0.9853932857513428,0.060155220329761505
9,0.9451631307601929,0.16768956184387207,0.9786517024040222,0.07035811990499496
10,0.9505062103271484,0.14665833115577698,0.9808988571166992,0.05418766289949417
11,0.9505062103271484,0.14279651641845703,0.983146071434021,0.061271388083696365
12,0.9572553634643555,0.1408807635307312,0.9629213213920593,0.10246605426073074
13,0.9479752779006958,0.15767377614974976,0.9853932857513428,0.06174232065677643
14,0.9569741487503052,0.11776527762413025,0.9808988571166992,0.052402742207050323
15,0.9544432163238525,0.13142351806163788,0.9797753095626831,0.07412710040807724
16,0.962598443031311,0.10951843857765198,0.9853932857513428,0.03940192982554436
17,0.9620360136032104,0.11325053870677948,0.9775280952453613,0.06240944191813469
18,0.9583802223205566,0.1188618466258049,0.9797753095626831,0.06401433795690536
19,0.9662542343139648,0.08996257930994034,0.9820224642753601,0.050861164927482605
20,0.9631608724594116,0.1139608696103096,0.9617977738380432,0.11378030478954315
21,0.9429134130477905,0.20791716873645782,0.9797753095626831,0.052083395421504974
22,0.965410590171814,0.10885903239250183,0.9797753095626831,0.05687912181019783
23,0.9648481607437134,0.11184001713991165,0.9876404404640198,0.038842182606458664
24,0.9715973138809204,0.08876729011535645,0.9876404404640198,0.03822387382388115
25,0.9699100255966187,0.09412140399217606,0.9595505595207214,0.12196994572877884
26,0.9611923694610596,0.11289222538471222,0.9820224642753601,0.0567045733332634
27,0.9687851667404175,0.09550725668668747,0.9887640476226807,0.03282640129327774
28,0.9690663814544678,0.09401178359985352,0.9865168333053589,0.036299314349889755
29,0.9730033874511719,0.08346932381391525,0.9820224642753601,0.03563112020492554
30,0.9640045166015625,0.10539296269416809,0.9876404404640198,0.04244596138596535
31,0.9738470315933228,0.06993389874696732,0.9842696785926819,0.05043397843837738
32,0.9775028228759766,0.07565232366323471,0.9842696785926819,0.05201805382966995
33,0.9699100255966187,0.09637898206710815,0.9808988571166992,0.06025932356715202
