epoch,accuracy,loss,val_accuracy,val_loss
0,0.3886389136314392,1.4129348993301392,0.5617977380752563,1.046578288078308
1,0.5753656029701233,1.023919701576233,0.8112359642982483,0.7458626627922058
2,0.6726658940315247,0.8739587664604187,0.819101095199585,0.627646267414093
3,0.7294713258743286,0.7988510727882385,0.7573033571243286,0.678573727607727
4,0.7983689308166504,0.6194450259208679,0.8853932619094849,0.3624044954776764
5,0.8638920187950134,0.47135859727859497,0.7842696905136108,0.4801720976829529
6,0.8000562191009521,0.6140183210372925,0.8932584524154663,0.43075770139694214
7,0.8582677245140076,0.435762494802475,0.8853932619094849,0.28581467270851135
8,0.8068053722381592,0.5940808057785034,0.7876404523849487,0.6596781611442566
9,0.813554584980011,0.5710012316703796,0.9123595356941223,0.29783737659454346
10,0.8619235157966614,0.4624878466129303,0.8966292142868042,0.3374377191066742
11,0.8880764842033386,0.38558483123779297,0.9235954880714417,0.2368500828742981
12,0.8990438580513,0.3576982617378235,0.8932584524154663,0.3353489637374878
13,0.8987626433372498,0.3273603022098541,0.9280899167060852,0.2111792266368866
14,0.8990438580513,0.34345734119415283,0.934831440448761,0.23598219454288483
15,0.8835770487785339,0.37609922885894775,0.8224719166755676,0.5839064717292786
16,0.7764341831207275,0.6104421615600586,0.7842696905136108,0.5895009636878967
17,0.8383014798164368,0.540127158164978,0.8853932619094849,0.33723312616348267
18,0.9001687169075012,0.33130598068237305,0.932584285736084,0.23127253353595734
19,0.8937007784843445,0.3601680099964142,0.8707864880561829,0.36608922481536865
20,0.9088863730430603,0.2970689833164215,0.9258427023887634,0.2311946451663971
21,0.9074802994728088,0.2988792657852173,0.8640449643135071,0.4905852973461151
22,0.8996062874794006,0.3170236051082611,0.915730357170105,0.23185275495052338
23,0.9187288880348206,0.2564200162887573,0.9393258690834045,0.22197075188159943
24,0.9195725321769714,0.2600168287754059,0.9382022619247437,0.19146840274333954
25,0.9235095381736755,0.23096932470798492,0.917977511882782,0.2576826512813568
26,0.9088863730430603,0.26726654171943665,0.915730357170105,0.17812374234199524
27,0.7871203422546387,0.6198300719261169,0.8696629405021667,0.3712826371192932
28,0.8953880667686462,0.3450714945793152,0.9269663095474243,0.20024651288986206
29,0.9122609496116638,0.2652166783809662,0.8011236190795898,0.5788184404373169
30,0.8892013430595398,0.3035544455051422,0.9415730237960815,0.15762142837047577
31,0.9232283234596252,0.2491806298494339,0.901123583316803,0.23084798455238342
32,0.936445415019989,0.19653311371803284,0.9505618214607239,0.1354905515909195
33,0.9353205561637878,0.19962328672409058,0.9595505595207214,0.10517138987779617
34,0.8456130623817444,0.575646698474884,0.7280898690223694,0.8963584899902344
35,0.7907761335372925,0.5592978596687317,0.9224718809127808,0.20906250178813934
36,0.8793588280677795,0.38384586572647095,0.9247190952301025,0.20348510146141052
37,0.9350393414497375,0.21093907952308655,0.9640449285507202,0.12020412087440491
38,0.9521934986114502,0.17361178994178772,0.9584269523620605,0.11636387556791306
39,0.9007311463356018,0.3412880599498749,0.8550561666488647,0.33364224433898926
40,0.9218222498893738,0.2557108402252197,0.9696629047393799,0.12211929261684418
41,0.9544432163238525,0.16776037216186523,0.9056179523468018,0.28894832730293274
42,0.951068639755249,0.17531315982341766,0.9719101190567017,0.09476840496063232
43,0.9521934986114502,0.15606334805488586,0.9707865118980408,0.08492176234722137
44,0.9535995721817017,0.15568414330482483,0.9573033452033997,0.11180639266967773
45,0.9564117193222046,0.15797019004821777,0.9674157500267029,0.11401285976171494
46,0.9566929340362549,0.15350958704948425,0.966292142868042,0.10199145972728729
47,0.9614735841751099,0.132537841796875,0.966292142868042,0.108517587184906
48,0.9645669460296631,0.12813012301921844,0.9719101190567017,0.08870849013328552
49,0.9524747133255005,0.17979995906352997,0.9808988571166992,0.05661608278751373
50,0.9580990076065063,0.14405611157417297,0.9617977738380432,0.11146088689565659
51,0.9693475961685181,0.12609335780143738,0.9730337262153625,0.0789855420589447
52,0.9623172283172607,0.13329854607582092,0.9876404404640198,0.04696432873606682
53,0.9628796577453613,0.15147167444229126,0.9741572737693787,0.10145910084247589
54,0.9583802223205566,0.14833317697048187,0.9752808809280396,0.08925376832485199
55,0.9448819160461426,0.2091490626335144,0.968539297580719,0.09019454568624496
56,0.9055117964744568,0.3582017421722412,0.9314606785774231,0.24280530214309692
