epoch,accuracy,loss,val_accuracy,val_loss
0,0.4645669162273407,1.2441457509994507,0.6865168809890747,0.7878997325897217
1,0.7449381351470947,0.7128544449806213,0.8595505356788635,0.4395391345024109
2,0.854893147945404,0.4647537171840668,0.8730337023735046,0.3727477192878723
3,0.8796400427818298,0.3692922294139862,0.8528090119361877,0.46605950593948364
4,0.8799212574958801,0.3441959321498871,0.9067415595054626,0.22679740190505981
5,0.9029808640480042,0.2866811752319336,0.8460674285888672,0.3596607446670532
6,0.9206973910331726,0.25219154357910156,0.9280899167060852,0.1720619946718216
7,0.8962317109107971,0.2917026877403259,0.9404494166374207,0.159903883934021
8,0.9105736613273621,0.2648295760154724,0.9280899167060852,0.1846379190683365
9,0.936445415019989,0.19535812735557556,0.9539325833320618,0.1303054690361023
10,0.9198537468910217,0.24202902615070343,0.9764044880867004,0.09779921174049377
11,0.9457255601882935,0.16839739680290222,0.9651685357093811,0.10209108889102936
12,0.9451631307601929,0.18256114423274994,0.8932584524154663,0.2546370327472687
13,0.9412261247634888,0.18761427700519562,0.9606741666793823,0.10750892758369446
14,0.9496625661849976,0.1557668298482895,0.9775280952453613,0.0752711072564125
15,0.9547244310379028,0.15446288883686066,0.9730337262153625,0.09667666256427765
16,0.9620360136032104,0.11875741183757782,0.9797753095626831,0.0738447979092598
17,0.9670978784561157,0.10521009564399719,0.983146071434021,0.062950000166893
18,0.9662542343139648,0.11588475108146667,0.983146071434021,0.06454429030418396
19,0.9693475961685181,0.10778355598449707,0.9292134642601013,0.24197956919670105
20,0.9530371427536011,0.15326359868049622,0.9853932857513428,0.054652292281389236
21,0.9600675106048584,0.1254144012928009,0.9865168333053589,0.062031444162130356
22,0.9718785285949707,0.0999416932463646,0.9786517024040222,0.071357361972332
23,0.9732846021652222,0.08360133320093155,0.983146071434021,0.05214310064911842
24,0.9732846021652222,0.08762607723474503,0.9696629047393799,0.10426895320415497
25,0.974128246307373,0.08256279677152634,0.9786517024040222,0.08958493173122406
26,0.9628796577453613,0.12202543020248413,0.9730337262153625,0.08524399995803833
27,0.9642857313156128,0.12712934613227844,0.9808988571166992,0.05712493136525154
28,0.9752531051635742,0.07641781866550446,0.9741572737693787,0.08981293439865112
29,0.974128246307373,0.0781482607126236,0.983146071434021,0.05645446479320526
30,0.9715973138809204,0.09375792741775513,0.9797753095626831,0.0736997053027153
31,0.9780652523040771,0.0735580325126648,0.983146071434021,0.05389441177248955
32,0.9665354490280151,0.09623763710260391,0.9640449285507202,0.12139201909303665
33,0.9600675106048584,0.1504094898700714,0.8651685118675232,0.41255703568458557
34,0.9642857313156128,0.11294753104448318,0.9876404404640198,0.04353465884923935
35,0.9651293754577637,0.10194773972034454,0.9876404404640198,0.04629352316260338
36,0.9738470315933228,0.08156473934650421,0.9730337262153625,0.09635824710130692
37,0.9592238664627075,0.13041181862354279,0.9853932857513428,0.05138159170746803
38,0.9803149700164795,0.05806959047913551,0.9887640476226807,0.04864811524748802
39,0.9752531051635742,0.0827525183558464,0.8999999761581421,0.3801272511482239
40,0.924915611743927,0.24241983890533447,0.968539297580719,0.10204742848873138
41,0.9713160991668701,0.08620841056108475,0.9775280952453613,0.08173422515392303
42,0.9527559280395508,0.14415805041790009,0.9887640476226807,0.05157490819692612
43,0.9746906757354736,0.06785327941179276,0.9898876547813416,0.04806588962674141
44,0.9640045166015625,0.13169488310813904,0.9764044880867004,0.07868923991918564
45,0.9735658168792725,0.08289239555597305,0.9820224642753601,0.052631400525569916
46,0.9803149700164795,0.057733483612537384,0.9786517024040222,0.05843942612409592
47,0.9772216081619263,0.06098977103829384,0.9797753095626831,0.06429050117731094
48,0.976940393447876,0.07154624164104462,0.9842696785926819,0.04152018576860428
49,0.9814398288726807,0.047863367944955826,0.9853932857513428,0.050454601645469666
50,0.9752531051635742,0.07227209210395813,0.9584269523620605,0.12765002250671387
51,0.9797525405883789,0.07005176693201065,0.9853932857513428,0.04534505680203438
52,0.9786276817321777,0.06222078204154968,0.9719101190567017,0.08986673504114151
53,0.9645669460296631,0.11442498117685318,0.9707865118980408,0.08250810205936432
54,0.9533183574676514,0.13614089787006378,0.9865168333053589,0.048776403069496155
55,0.9777840375900269,0.07457616180181503,0.9865168333053589,0.04080036282539368
56,0.9805961847305298,0.05773340165615082,0.9674157500267029,0.12284024059772491
57,0.9842519760131836,0.04833740368485451,0.9876404404640198,0.043031416833400726
58,0.9893138408660889,0.03492972254753113,0.9865168333053589,0.05153268575668335
59,0.9853768348693848,0.040935467928647995,0.9853932857513428,0.05385720729827881
60,0.9637233018875122,0.14193543791770935,0.9730337262153625,0.09717874974012375
61,0.9814398288726807,0.05540413782000542,0.9887640476226807,0.04108769819140434
62,0.9870641231536865,0.03323092311620712,0.9730337262153625,0.08638432621955872
63,0.9881889820098877,0.03450559079647064,0.9696629047393799,0.08903573453426361
64,0.8953880667686462,0.3591782748699188,0.9865168333053589,0.05852574110031128
65,0.9763779640197754,0.07561574131250381,0.968539297580719,0.10861754417419434
66,0.9822834730148315,0.05881399288773537,0.9898876547813416,0.05643432214856148
67,0.9834083318710327,0.046747878193855286,0.9876404404640198,0.04638958349823952
68,0.9881889820098877,0.03127511590719223,0.9898876547813416,0.03943030163645744
69,0.9881889820098877,0.04032380133867264,0.9887640476226807,0.0561855211853981
70,0.9893138408660889,0.03053225763142109,0.9786517024040222,0.09036901593208313
71,0.9772216081619263,0.09087218344211578,0.8112359642982483,0.6198358535766602
72,0.9358829855918884,0.19754697382450104,0.9764044880867004,0.06261894106864929
73,0.974128246307373,0.0794530138373375,0.9696629047393799,0.10068944096565247
74,0.9797525405883789,0.06410445272922516,0.9898876547813416,0.04097859933972359
75,0.9811586141586304,0.05830267816781998,0.9865168333053589,0.04419577121734619
76,0.9893138408660889,0.03125474974513054,0.9876404404640198,0.04357517510652542
77,0.9901574850082397,0.02698758989572525,0.9887640476226807,0.045348159968853
78,0.9772216081619263,0.07263579219579697,0.9820224642753601,0.06937769055366516
