epoch,accuracy,loss,val_accuracy,val_loss
0,0.4803149700164795,1.1795916557312012,0.8235955238342285,0.6627616882324219
1,0.7598425149917603,0.6277156472206116,0.8764045238494873,0.327943354845047
2,0.8565804362297058,0.40519553422927856,0.9112359285354614,0.23275373876094818
3,0.9046681523323059,0.28860923647880554,0.9460673928260803,0.14453895390033722
4,0.9251968264579773,0.23577706515789032,0.9764044880867004,0.08550041168928146
5,0.9426321983337402,0.17615729570388794,0.9752808809280396,0.08210258185863495
6,0.9448819160461426,0.17218492925167084,0.9764044880867004,0.06702497601509094
7,0.9547244310379028,0.1494458168745041,0.9797753095626831,0.05609746277332306
8,0.9589426517486572,0.12486354261636734,0.9853932857513428,0.03658321127295494
9,0.9623172283172607,0.12178117036819458,0.9853932857513428,0.04629066586494446
10,0.967379093170166,0.09698405116796494,0.9820224642753601,0.03964322805404663
11,0.9699100255966187,0.08983054012060165,0.9921348094940186,0.026766041293740273
12,0.9732846021652222,0.08470753580331802,0.9876404404640198,0.03310845047235489
13,0.9744094610214233,0.08312273770570755,0.9910112619400024,0.026975117623806
14,0.9724409580230713,0.08408128470182419,0.9921348094940186,0.02652529813349247
15,0.974128246307373,0.06685825437307358,0.9865168333053589,0.024847079068422318
16,0.9766591787338257,0.06517603248357773,0.9842696785926819,0.04177911579608917
17,0.9749718904495239,0.07194352149963379,0.9786517024040222,0.05315440148115158
18,0.9755343198776245,0.06801679730415344,0.9853932857513428,0.03540048003196716
19,0.9783464670181274,0.05399298295378685,0.9943820238113403,0.017503200098872185
20,0.9848144054412842,0.05024821683764458,0.9932584166526794,0.02148606814444065
21,0.9834083318710327,0.03902697190642357,0.9898876547813416,0.026117969304323196
22,0.978908896446228,0.05868129804730415,0.9932584166526794,0.024532459676265717
23,0.9797525405883789,0.049555569887161255,0.9898876547813416,0.024815019220113754
24,0.9825646877288818,0.05006382614374161,0.9898876547813416,0.02678370662033558
25,0.9862204790115356,0.04469223693013191,0.9932584166526794,0.0210745669901371
26,0.9803149700164795,0.05766236409544945,0.9932584166526794,0.033309031277894974
27,0.9831271171569824,0.049113549292087555,0.9921348094940186,0.0302317775785923
28,0.9834083318710327,0.0447700135409832,0.983146071434021,0.03719543665647507
29,0.9805961847305298,0.05431698262691498,0.9966292381286621,0.013486030511558056
30,0.9879077672958374,0.033737532794475555,0.9977527856826782,0.00915507972240448
31,0.9772216081619263,0.06588394939899445,0.9921348094940186,0.021158333867788315
32,0.9848144054412842,0.04801776260137558,0.9921348094940186,0.03446679189801216
33,0.9814398288726807,0.04845760762691498,0.9898876547813416,0.02256328985095024
34,0.9850956201553345,0.03139321506023407,0.9955056309700012,0.01473034918308258
35,0.9850956201553345,0.0396745540201664,0.9955056309700012,0.013407302089035511
36,0.9879077672958374,0.03684573993086815,0.9977527856826782,0.008221542462706566
37,0.9893138408660889,0.029819900169968605,0.9988763928413391,0.009856320917606354
38,0.9893138408660889,0.02546699158847332,0.9955056309700012,0.011227437295019627
39,0.988470196723938,0.027633924037218094,0.9977527856826782,0.008580634370446205
40,0.9834083318710327,0.05845656618475914,0.9943820238113403,0.018480220809578896
41,0.9873453378677368,0.03540554642677307,0.9876404404640198,0.027448223903775215
42,0.9856580495834351,0.035931043326854706,0.9898876547813416,0.02654215134680271
43,0.9800337553024292,0.07920143753290176,0.9921348094940186,0.02278076857328415
44,0.99043869972229,0.03060951828956604,0.9943820238113403,0.01012746524065733
45,0.9879077672958374,0.032952845096588135,0.9853932857513428,0.03724817559123039
46,0.9901574850082397,0.032361745834350586,0.9966292381286621,0.010712572373449802
47,0.9901574850082397,0.024278370663523674,0.9932584166526794,0.019974172115325928
48,0.9910011291503906,0.027062635868787766,0.9887640476226807,0.024567902088165283
49,0.9887514114379883,0.03914429619908333,0.9921348094940186,0.020251072943210602
50,0.9912823438644409,0.02626762166619301,0.9955056309700012,0.023459747433662415
51,0.9918447732925415,0.01952182687819004,0.9932584166526794,0.028270281851291656
52,0.9910011291503906,0.021923720836639404,0.9966292381286621,0.01899181678891182
53,0.9918447732925415,0.019064823165535927,0.9955056309700012,0.012739907950162888
54,0.9921259880065918,0.02051892876625061,0.9955056309700012,0.026237105950713158
55,0.9876265525817871,0.050470709800720215,0.9865168333053589,0.046778544783592224
56,0.9895950555801392,0.03340447321534157,0.9797753095626831,0.07930213958024979
57,0.9893138408660889,0.030416980385780334,0.9955056309700012,0.018148720264434814
58,0.9929696321487427,0.03440448269248009,0.9943820238113403,0.020248936489224434
59,0.9915635585784912,0.022698497399687767,0.9955056309700012,0.020416343584656715
60,0.9935320615768433,0.016876915469765663,0.9955056309700012,0.011885724030435085
61,0.9938132762908936,0.01759173348546028,0.9932584166526794,0.028800569474697113
62,0.99043869972229,0.02474832721054554,0.9977527856826782,0.01013652142137289
63,0.981721043586731,0.057642947882413864,0.9820224642753601,0.03532921522855759
64,0.9901574850082397,0.02462291345000267,0.9966292381286621,0.013360830023884773
65,0.9907199144363403,0.0336420014500618,0.9943820238113403,0.028566725552082062
66,0.9912823438644409,0.024359827861189842,0.9943820238113403,0.020247504115104675
67,0.9929696321487427,0.021811092272400856,0.9898876547813416,0.03931659460067749
68,0.9859392642974854,0.04596812650561333,0.9977527856826782,0.017595238983631134
69,0.9910011291503906,0.026502151042222977,0.9977527856826782,0.02023337222635746
70,0.9949381351470947,0.015445503406226635,0.9910112619400024,0.030746201053261757
71,0.9938132762908936,0.015155191533267498,0.9988763928413391,0.007543676532804966
72,0.9960629940032959,0.014252488501369953,0.9955056309700012,0.01585507206618786
73,0.9921259880065918,0.023615824058651924,0.9943820238113403,0.0422489307820797
74,0.9873453378677368,0.04365771636366844,0.9966292381286621,0.011211851611733437
75,0.9912823438644409,0.021801630035042763,0.9977527856826782,0.015309596434235573
76,0.9929696321487427,0.02380700409412384,0.9876404404640198,0.03810838982462883
77,0.9918447732925415,0.022381490096449852,0.9988763928413391,0.005616620648652315
78,0.9918447732925415,0.022241460159420967,0.9977527856826782,0.009117867797613144
79,0.9901574850082397,0.027786413207650185,0.9966292381286621,0.005546919535845518
80,0.9924072027206421,0.02447102963924408,0.9943820238113403,0.025507979094982147
81,0.9842519760131836,0.05595451220870018,0.9932584166526794,0.017025304958224297
82,0.9873453378677368,0.03354228660464287,0.9966292381286621,0.016730710864067078
83,0.9949381351470947,0.013720700517296791,0.9966292381286621,0.00883063580840826
84,0.9946569204330444,0.016331033781170845,0.9977527856826782,0.011295309290289879
85,0.9940944910049438,0.014674930833280087,0.9988763928413391,0.011391688138246536
86,0.9929696321487427,0.016928352415561676,0.9898876547813416,0.038111038506031036
87,0.9895950555801392,0.035426121205091476,0.9955056309700012,0.014839847572147846
88,0.9966254234313965,0.012900279834866524,0.9977527856826782,0.006716088391840458
89,0.9912823438644409,0.03719715774059296,0.9943820238113403,0.02048764005303383
90,0.9940944910049438,0.019446682184934616,0.9966292381286621,0.018114158883690834
91,0.9963442087173462,0.014559760689735413,0.9966292381286621,0.01205687876790762
92,0.9957817792892456,0.014035391621291637,0.9966292381286621,0.007521515712141991
93,0.9940944910049438,0.01718716509640217,0.9977527856826782,0.013177812099456787
94,0.995219349861145,0.01360548660159111,0.9977527856826782,0.018419839441776276
95,0.9949381351470947,0.015406742691993713,0.9910112619400024,0.03924237936735153
96,0.9901574850082397,0.03344922885298729,0.9966292381286621,0.006070006638765335
97,0.9949381351470947,0.020270321518182755,0.9966292381286621,0.01333554182201624
98,0.9910011291503906,0.026904895901679993,0.9977527856826782,0.02456746995449066
99,0.995219349861145,0.018175024539232254,0.9943820238113403,0.024705080315470695
0,0.49404603242874146,1.1774251461029053,0.7597883343696594,0.6283537745475769
1,0.7790420651435852,0.6137650012969971,0.8941798806190491,0.3172725439071655
2,0.8687483668327332,0.40095973014831543,0.9301587343215942,0.1972397416830063
3,0.9012966156005859,0.30756258964538574,0.9375661611557007,0.17618951201438904
4,0.9253770709037781,0.24079491198062897,0.9523809552192688,0.13445623219013214
5,0.9372850060462952,0.2010718584060669,0.958730161190033,0.11570972204208374
6,0.946546733379364,0.16984902322292328,0.9682539701461792,0.09259340912103653
7,0.9579253792762756,0.14212065935134888,0.9714285731315613,0.08015094697475433
8,0.9642762541770935,0.11871826648712158,0.9767195582389832,0.07082074135541916
9,0.9653347730636597,0.1154865100979805,0.9777777791023254,0.0710630863904953
10,0.9642762541770935,0.11768294125795364,0.9809523820877075,0.06560063362121582
11,0.9730087518692017,0.09867742657661438,0.9788359999656677,0.05685620754957199
12,0.9780365228652954,0.07337139546871185,0.9820106029510498,0.06641216576099396
13,0.9724794626235962,0.09072820097208023,0.9809523820877075,0.06190726161003113
14,0.9761841893196106,0.07954440265893936,0.9873015880584717,0.05127246677875519
15,0.9804180860519409,0.0731361135840416,0.9788359999656677,0.06193750351667404
16,0.9812119603157043,0.06798875331878662,0.9788359999656677,0.07687048614025116
17,0.9812119603157043,0.07316745072603226,0.9650793671607971,0.11348552256822586
18,0.9724794626235962,0.09080257266759872,0.9841269850730896,0.04638443514704704
19,0.9814766049385071,0.05995600298047066,0.9894179701805115,0.04243979603052139
20,0.9820058345794678,0.05428235977888107,0.9851852059364319,0.05153168365359306
21,0.9867689609527588,0.04929495230317116,0.9851852059364319,0.05786485970020294
22,0.9825350642204285,0.06869681924581528,0.9841269850730896,0.05164675414562225
23,0.9870336055755615,0.045052170753479004,0.9820106029510498,0.05870339274406433
24,0.9827997088432312,0.05116710439324379,0.9809523820877075,0.07961677759885788
25,0.981741189956665,0.05408768355846405,0.9862433671951294,0.05578316003084183
26,0.9838581681251526,0.05364849790930748,0.988359808921814,0.059073787182569504
27,0.9891505837440491,0.03318316116929054,0.9851852059364319,0.06625225394964218
28,0.9820058345794678,0.054633498191833496,0.9851852059364319,0.07532151788473129
29,0.9888859391212463,0.033752817660570145,0.9830687642097473,0.07335369288921356
30,0.9806827306747437,0.06582096964120865,0.9862433671951294,0.05320722237229347
31,0.9899444580078125,0.03540922701358795,0.9820106029510498,0.07928198575973511
32,0.9872982501983643,0.03523334860801697,0.9904761910438538,0.05216856300830841
33,0.9902090430259705,0.029722943902015686,0.9830687642097473,0.08862699568271637
34,0.9904736876487732,0.03435477241873741,0.988359808921814,0.06266399472951889
35,0.9854458570480347,0.048814691603183746,0.9830687642097473,0.06315561383962631
36,0.9865043759346008,0.041862670332193375,0.9820106029510498,0.06327906996011734
37,0.9888859391212463,0.03106243722140789,0.9925925731658936,0.05240262299776077
38,0.9941783547401428,0.02117885835468769,0.9925925731658936,0.04896790161728859
39,0.9899444580078125,0.02776704728603363,0.9925925731658936,0.04389726370573044
40,0.992590606212616,0.025236133486032486,0.9756613969802856,0.11971551179885864
41,0.9880920648574829,0.04182414710521698,0.9894179701805115,0.045758239924907684
42,0.9941783547401428,0.019889453426003456,0.9904761910438538,0.04953974112868309
43,0.9896798133850098,0.037367478013038635,0.988359808921814,0.06024806573987007
44,0.9907382726669312,0.02332584373652935,0.9925925731658936,0.05298364534974098
45,0.9896798133850098,0.029341818764805794,0.988359808921814,0.054367683827877045
46,0.9955014586448669,0.016034696251153946,0.9862433671951294,0.08058229833841324
47,0.992326021194458,0.02339627593755722,0.9873015880584717,0.05842623859643936
48,0.9872982501983643,0.03601684793829918,0.9873015880584717,0.06737390160560608
49,0.9912675023078918,0.034599676728248596,0.9873015880584717,0.0544796884059906
50,0.9910029172897339,0.027554228901863098,0.9894179701805115,0.05597054213285446
51,0.992590606212616,0.02430293895304203,0.988359808921814,0.07936493307352066
52,0.9872982501983643,0.04490721598267555,0.9809523820877075,0.1332819163799286
53,0.9854458570480347,0.050102975219488144,0.9894179701805115,0.0592307448387146
