epoch,accuracy,loss,val_accuracy,val_loss
0,0.42969629168510437,1.3216429948806763,0.7415730357170105,0.801385760307312
1,0.6709786057472229,0.8307074904441833,0.833707869052887,0.5325281620025635
2,0.8079302310943604,0.5335284471511841,0.8752809166908264,0.326504111289978
3,0.8717660307884216,0.36394646763801575,0.9280899167060852,0.20166327059268951
4,0.8914510607719421,0.3238738179206848,0.9573033452033997,0.15162315964698792
5,0.9097300171852112,0.2606990933418274,0.9573033452033997,0.13077500462532043
6,0.9370078444480896,0.2103642225265503,0.9752808809280396,0.08968010544776917
7,0.944319486618042,0.1803523302078247,0.9752808809280396,0.07443856447935104
8,0.9524747133255005,0.14744865894317627,0.9752808809280396,0.06490196287631989
9,0.9575365781784058,0.14217567443847656,0.9797753095626831,0.05979464575648308
10,0.9642857313156128,0.12819474935531616,0.9876404404640198,0.046574920415878296
11,0.9623172283172607,0.1189529299736023,0.9865168333053589,0.04238424077630043
12,0.9676603078842163,0.10746721923351288,0.9853932857513428,0.03755668178200722
13,0.9707536697387695,0.10391761362552643,0.9730337262153625,0.06668779253959656
14,0.9651293754577637,0.10929271578788757,0.9910112619400024,0.0328545980155468
15,0.974128246307373,0.08446232229471207,0.9876404404640198,0.0462830550968647
16,0.9755343198776245,0.0799688920378685,0.9887640476226807,0.03899690508842468
17,0.9724409580230713,0.0762217789888382,0.9853932857513428,0.03671712428331375
18,0.9758155345916748,0.06942541897296906,0.9932584166526794,0.019779210910201073
19,0.9800337553024292,0.06705985963344574,0.9943820238113403,0.017969276756048203
20,0.9845331907272339,0.05318598076701164,0.9887640476226807,0.02301730029284954
21,0.9828459024429321,0.05335698276758194,0.9943820238113403,0.01333991251885891
22,0.9839707612991333,0.052178118377923965,0.9932584166526794,0.015848945826292038
23,0.9848144054412842,0.04563012719154358,0.9932584166526794,0.020329033955931664
24,0.9820022583007812,0.055070314556360245,0.9943820238113403,0.01448466069996357
25,0.9867829084396362,0.042531609535217285,0.9943820238113403,0.016365110874176025
26,0.9865016937255859,0.03989226371049881,0.9898876547813416,0.03064909391105175
27,0.988470196723938,0.03504391759634018,0.9955056309700012,0.009136966429650784
28,0.9820022583007812,0.050506770610809326,0.9932584166526794,0.01545659825205803
29,0.9853768348693848,0.04154009371995926,0.9955056309700012,0.016286473721265793
30,0.9895950555801392,0.03779721260070801,0.9988763928413391,0.008034126833081245
31,0.9893138408660889,0.03377119451761246,0.9988763928413391,0.008922360837459564
32,0.9822834730148315,0.05251247435808182,0.9921348094940186,0.025875035673379898
33,0.9879077672958374,0.03459709882736206,0.9943820238113403,0.012818549759685993
34,0.9831271171569824,0.03992857784032822,0.9910112619400024,0.025198690593242645
35,0.9881889820098877,0.026810653507709503,0.9943820238113403,0.018818184733390808
36,0.9870641231536865,0.0369790643453598,0.9910112619400024,0.02537456341087818
37,0.9887514114379883,0.02970600314438343,0.9898876547813416,0.020360223948955536
